seed,hw,area,graph,method,makespan
3,0.9,0.7,squeezenet,clpso,9214.558124102596
3,0.9,0.7,squeezenet,esa,9214.558124102596
3,0.9,0.7,squeezenet,gl25,7350.635352383255
3,0.9,0.7,squeezenet,greedy,11187.919343139463
3,0.9,0.7,squeezenet,jade,9214.558124102596
3,0.9,0.7,squeezenet,random,9214.558124102596
3,0.9,0.7,squeezenet,shade,9214.558124102596
3,0.9,0.9,resnet,ccpso,18488.64334150255
3,0.9,0.9,resnet,clpso,18488.64334150255
3,0.9,0.9,resnet,esa,18488.64334150255
3,0.9,0.9,resnet,gl25,14557.931603911778
3,0.9,0.9,resnet,greedy,15912.127480514919
3,0.9,0.9,resnet,jade,18488.64334150255
3,0.9,0.9,resnet,random,18488.64334150255
3,0.9,0.9,resnet,shade,18488.64334150255
3,0.9,0.9,squeezenet,ccpso,9214.558124102596
3,0.9,0.9,squeezenet,clpso,9214.558124102596
3,0.9,0.9,squeezenet,esa,9214.558124102596
3,0.9,0.9,squeezenet,gl25,7322.621944643944
3,0.9,0.9,squeezenet,greedy,7719.654444658738
3,0.9,0.9,squeezenet,jade,9214.558124102596
3,0.9,0.9,squeezenet,random,9214.558124102596
3,0.9,0.9,squeezenet,shade,9214.558124102596
