GraphName,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,Random_makespan,PSO_makespan,Greedy_makespan,min_makespan
01_tosa,5.0,0.5,0.5,42,8360.573199776078,8179.532616674574,5930.896271616903,5930.896271616903
01_tosa,5.0,1.0,0.5,42,10195.774639766465,8258.848473746506,8068.696675281697,8068.696675281697
01_tosa,5.0,5.0,0.5,42,25718.023171643443,8395.042569227959,25896.193059746925,8395.042569227959
01_tosa,5.0,10.0,0.5,42,45564.44771557862,8554.90347044206,48351.91073214736,8554.90347044206
01_tosa,10.0,0.5,0.5,42,9743.252301446408,8225.501152298559,6627.907806991982,6627.907806991982
01_tosa,10.0,1.0,0.5,42,11586.567047855944,8297.804108594004,9221.17039734384,8297.804108594004
01_tosa,10.0,5.0,0.5,42,27034.79657290256,8395.042569227959,31065.449291998728,8395.042569227959
01_tosa,10.0,10.0,0.5,42,46881.22111683773,8554.90347044206,58679.87095342687,8554.90347044206
01_tosa,0.5,0.5,0.9,42,6494.229885317671,3135.056534839542,3550.5491613976606,3135.056534839542
01_tosa,0.5,1.0,0.9,42,7982.728418116525,3606.1419081263766,4603.566660580411,3606.1419081263766
01_tosa,0.5,5.0,0.9,42,20826.70008530551,8475.15994357352,13125.719505064957,8475.15994357352
01_tosa,0.5,10.0,0.9,42,37807.85562397762,8510.437207270856,23806.78216045263,8510.437207270856
01_tosa,1.0,0.5,0.9,42,6545.467882358695,3342.7877139165603,3692.0068893911093,3342.7877139165603
01_tosa,1.0,1.0,0.9,42,8033.966415157546,3710.7433343062935,4723.400709460199,3710.7433343062935
01_tosa,1.0,5.0,0.9,42,20872.538451018238,8486.326039265557,13170.500404008366,8486.326039265557
01_tosa,1.0,10.0,0.9,42,37825.35521628685,8554.90347044206,23747.145240561076,8554.90347044206
01_tosa,5.0,0.5,0.9,42,8114.011682932532,6132.021600906744,5096.263154103139,5096.263154103139
01_tosa,5.0,1.0,0.9,42,9592.173444224565,6495.455182345069,6315.686218749057,6315.686218749057
01_tosa,5.0,5.0,0.9,42,22410.098210599044,8462.622333818961,16566.194231743135,8462.622333818961
01_tosa,5.0,10.0,0.9,42,38859.516029703365,8554.90347044206,29849.092250251928,8554.90347044206
01_tosa,10.0,0.5,0.9,42,9743.252301446408,8140.321508198465,6588.571219433027,6588.571219433027
01_tosa,10.0,1.0,0.9,42,11586.567047855944,8250.689048681543,7707.070336578058,7707.070336578058
01_tosa,10.0,5.0,0.9,42,24538.98235262274,8461.54551852957,17361.155934951687,8461.54551852957
01_tosa,10.0,10.0,0.9,42,40988.40017172706,8554.90347044206,30030.861028164552,8554.90347044206
